s,lane_x,lane_y,veh_x,veh_y,deviation,lane_seg_idx,veh_seg_idx
145.0,237.52899905995838,662.7262684666957,235.91980001840685,673.0819152143865,10.479930396633815,25,132
145.25,237.49394428976439,662.97379859231,235.88412374926017,673.3293565282768,10.47993808845232,26,132
145.5,237.4588895199255,663.2213287179746,235.8484474801135,673.5767978421671,10.479945817879877,26,132
145.75,237.42383475008663,663.4688588436393,235.81277584594028,673.8242398224595,10.479953530867437,26,133
146.0,237.38877998024773,663.7163889693039,235.77729538580306,674.0717092891589,10.479959042140084,26,133
146.25,237.35372521040887,663.9639190949686,235.7418149256658,674.3191787558582,10.47996457105213,26,133
146.5,237.31867044057,664.2114492206331,235.70633446552856,674.5666482225575,10.479970117603877,26,133
146.75,237.2836156707311,664.4589793462977,235.6708540053913,674.8141176892568,10.47997568179484,26,133
147.0,237.24856090089224,664.7065094719624,235.6354792068825,675.0616022624778,10.479979926113105,26,134
147.25,237.21350613105335,664.954039597627,235.600193890804,675.3090996290682,10.479983045753922,26,134
147.5,237.17845136121448,665.2015697232916,235.56490857472554,675.5565969956588,10.479986170568043,26,134
147.75,237.1433965913756,665.4490998489563,235.52962325864704,675.8040943622493,10.479989300555355,26,134
148.0,237.10834182153673,665.6966299746209,235.49434677749153,676.0515929854328,10.479992316671035,26,135
148.25,237.07328705169783,665.9441601002854,235.45922556629057,676.2991136926954,10.479993243301221,26,135
148.5,237.03823228185897,666.1916902259501,235.4241043550896,676.5466343999581,10.479994170360907,26,135
148.75,237.0031775120201,666.4392203516147,235.38898314388865,676.7941551072206,10.479995097850091,26,135
149.0,236.9681227421812,666.6867504772794,235.3538619326877,677.0416758144833,10.47999602576899,26,135
149.25,236.93306797234234,666.934280602944,235.3188377726794,677.2892102578272,10.479995577054595,26,136
149.5,236.89801320250345,667.1818107286086,235.2838901222078,677.5367555299018,10.4799940437088,26,136
149.75,236.86295843266458,667.4293408542732,235.2489424717362,677.7843008019765,10.479992511479802,26,136
150.0,236.8279036628257,667.6768709799378,235.2139948212646,678.0318460740511,10.479990980367143,26,136
150.25,236.79284889298683,667.9244011056024,235.17906351114434,678.2793936439999,10.479989204618297,26,137
150.5,236.75779412314793,668.1719312312671,235.14438339361874,678.5269765380949,10.479983658795325,26,137
150.75,236.72273935330907,668.4194613569317,235.10970327609314,678.7745594321898,10.479978126628582,26,137
151.0,236.68768458347017,668.6669914825964,235.07502315856755,679.0221423262847,10.479972608118192,26,137
151.25,236.6526298136313,668.914521608261,235.04034304104198,679.2697252203795,10.479967103264181,26,137
151.5,236.61757504379244,669.1620517339255,235.0057620209606,679.5173219592648,10.479960050513949,26,138
151.75,236.58252027395355,669.4095818595902,234.97125962534415,679.7649296826837,10.479951784956148,26,138
152.0,236.54746550411468,669.6571119852548,234.93675722972773,680.0125374061028,10.47994354908091,26,138
152.25,236.5124107342758,669.9046421109194,234.90225483411132,680.2601451295217,10.479935342888067,26,138
152.5,236.47735596443692,670.1521722365841,234.86774533414473,680.5077518608607,10.47992727722301,26,139
152.75,236.44230119459803,670.3997023622487,234.8330967100908,680.7553391643542,10.47992140476629,26,139
153.0,236.40724642475917,670.6472324879132,234.7984480860369,681.0029264678477,10.479915548358516,26,139
153.25,236.37219165492027,670.8947626135779,234.763799461983,681.2505137713412,10.479909707999255,26,139
153.5,236.3371368850814,671.1422927392425,234.7291508379291,681.4981010748346,10.479903883688774,26,139
153.75,236.3020821152425,671.3898228649072,234.6944702691805,681.7456839038998,10.479898554209626,26,140
154.0,236.26702734540365,671.6373529905718,234.65976196559066,681.9932628482022,10.479893653110814,26,140
154.25,236.23197257556478,671.8848831162364,234.6250536620008,682.2408417925046,10.47988876369134,26,140
154.5,236.1969178057259,672.1324132419011,234.59034535841096,682.4884207368071,10.479883885951319,26,140
154.75,236.16186303588702,672.3799433675656,234.55563700050982,682.7359996734953,10.479879020690504,26,141
155.0,236.12648136546719,672.6274264425224,234.52092588862837,682.9835782240847,10.47987061523008,27,141
155.25,236.09030547850523,672.8747952061174,234.48621477674692,683.2311567746741,10.479853621026699,27,141
155.5,236.05412959154327,673.1221639697123,234.45150366486544,683.4787353252635,10.479836835728085,27,141
155.75,236.01795370458132,673.3695327333073,234.416792552984,683.726313875853,10.479820259335234,27,141
156.0,235.98177781761936,673.6169014969023,234.3820445881203,683.9738872539699,10.479804405506085,27,142
156.25,235.9456019306574,673.8642702604973,234.34725975202107,684.2214554570525,10.479789259128719,27,142
156.5,235.90942604369545,674.1116390240923,234.31247491592185,684.4690236601351,10.479774301168616,27,142
156.75,235.8732501567335,674.3590077876873,234.2776900798226,684.7165918632177,10.479759531626252,27,142
157.0,235.83707426977153,674.6063765512823,234.24290524372338,684.9641600663003,10.479744950502862,27,142
157.25,235.80089838280958,674.8537453148773,234.20787911375209,685.2116942435065,10.479733603469075,27,143
157.5,235.76472249584762,675.1011140784723,234.1728475625936,685.4592276562479,10.479722453062484,27,143
157.75,235.72854660888567,675.3484828420673,234.13781601143512,685.7067610689894,10.479711430187136,27,143
158.0,235.6923707219237,675.5958516056622,234.10278446027664,685.9542944817308,10.479700534843207,27,143
158.25,235.65619483496175,675.8432203692572,234.06771888824727,686.2018230744828,10.479690159446415,27,144
158.5,235.6200189479998,676.0905891328523,234.03261215480717,686.4493458355921,10.479680374593066,27,144
158.75,235.58384306103784,676.3379578964473,233.99750542136704,686.6968685967014,10.479670701070502,27,144
159.0,235.54766717407588,676.5853266600423,233.96239868792694,686.9443913578107,10.479661138878912,27,144
159.25,235.51149128711393,676.8326954236372,233.9272919544868,687.19191411892,10.479651688018608,27,144
159.5,235.47531540015197,677.0800641872322,233.89179162196277,687.4393807094641,10.479646290017488,27,145
159.75,235.43913951319,677.3274329508272,233.85625903176683,687.6868426965125,10.479641258052206,27,145
160.0,235.40296362622806,677.5748017144222,233.82072644157088,687.934304683561,10.479636266402942,27,145
160.25,235.3667877392661,677.8221704780171,233.78519385137494,688.1817666706095,10.479631315069641,27,145
160.5,235.33061185230414,678.0695392416122,233.74965209713028,688.4292273413689,10.47962648531519,27,146
160.75,235.2944359653422,678.3169080052072,233.71409618027644,688.6766859778654,10.47962181946638,27,146
161.0,235.25826007838023,678.5642767688022,233.67854026342263,688.9241446143618,10.479617191063317,27,146
161.25,235.22208419141828,678.8116455323972,233.6429843465688,689.1716032508583,10.47961260010628,27,146
161.5,235.18590830445632,679.0590142959921,233.607428429715,689.4190618873547,10.479608046595091,27,146
161.75,235.14973241749436,679.3063830595871,233.57172857840882,689.6664997928623,10.479604708349296,27,147
162.0,235.1135565305324,679.5537518231821,233.53600466795012,689.9139342331116,10.479601588140152,27,147
162.25,235.07738064357045,679.8011205867772,233.50028075749142,690.161368673361,10.479598487835057,27,147
162.5,235.0412047566085,680.0484893503722,233.4645568470327,690.4088031136105,10.479595407434147,27,147
162.75,235.00502886964654,680.2958581139671,233.42882102628914,690.6562358333574,10.479592437394679,27,148
163.0,234.96885298268458,680.5432268775621,233.3930593471268,690.9036648177216,10.479589681555323,27,148
163.25,234.93267709572262,680.7905956411571,233.35729766796447,691.1510938020858,10.479586942432947,27,148
163.5,234.89650120876067,681.0379644047521,233.32153598880214,691.3985227864499,10.479584220027455,27,148
163.75,234.86032532262584,681.285333168468,233.2857743096398,691.6459517708141,10.479581514343765,28,148
164.0,234.82414943690358,681.5327019322443,233.2497192465413,691.8933381208865,10.479580748184812,28,149
164.25,234.78797355118135,681.7800706960206,233.2135766513211,692.1407117508691,10.479580557717965,28,149
164.5,234.7517976654591,682.0274394597969,233.1774340561009,692.3880853808516,10.479580367359118,28,149
164.75,234.71562177973684,682.2748082235732,233.1412914608807,692.6354590108342,10.479580177108287,28,149
165.0,234.67944589401458,682.5221769873496,233.10511440903755,692.882827595392,10.479580175108149,28,150
165.25,234.64327000829232,682.7695457511259,233.0688153573676,693.1301783157221,10.479580840204946,28,150
165.5,234.6070941225701,683.016914514902,233.03251630569767,693.3775290360524,10.47958150678056,28,150
165.75,234.57091823684783,683.2642832786784,232.99621725402775,693.6248797563825,10.479582174834526,28,150
166.0,234.53474235112557,683.5116520424547,232.9599182023578,693.8722304767127,10.479582844367197,28,150
166.25,234.49856646540331,683.759020806231,232.92342324931093,694.1195523295671,10.47958441910955,28,151
166.5,234.46239057968106,684.0063895700073,232.8868308581032,694.3668598242083,10.47958645770158,28,151
166.75,234.42621469395883,684.2537583337836,232.8502384668955,694.6141673188496,10.479588513205318,28,151
167.0,234.39003880823657,684.5011270975598,232.81364607568779,694.8614748134908,10.479590585620638,28,151
167.25,234.3538629225143,684.7484958613361,232.77705368448005,695.1087823081319,10.479592674947426,28,151
167.5,234.31768703679205,684.9958646251124,232.74044274037553,695.3560870541157,10.479594856147928,28,152
167.75,234.2815111510698,685.2432333888887,232.70375871443554,695.6033809728458,10.479597354511155,28,152
168.0,234.24533526534756,685.490602152665,232.66707468849552,695.8506748915757,10.479599878047187,28,152
168.25,234.2091593796253,685.7379709164413,232.6303906625555,696.0979688103057,10.479602426756108,28,152
168.5,234.17298349390305,685.9853396802176,232.5937066366155,696.3452627290357,10.479605000637898,28,152
168.75,234.1368076081808,686.2327084439938,232.55712988738296,696.5925725246931,10.47960712394065,28,153
169.0,234.10063172245853,686.4800772077701,232.5206114039749,696.8398909436788,10.479609002703462,28,153
169.25,234.0644558367363,686.7274459715464,232.48409292056684,697.0872093626645,10.479610892907836,28,153
169.5,234.02827995101404,686.9748147353228,232.44757443715878,697.3345277816501,10.479612794553866,28,153
169.75,233.99210406529178,687.2221834990991,232.4110519319058,697.581845606422,10.479614727001527,28,154
170.0,233.95592817956953,687.4695522628754,232.37449045889204,697.829157673841,10.479616860138062,28,154
170.25,233.9197522938473,687.7169210266517,232.3379289858783,698.0764697412601,10.479619007768315,28,154
170.5,233.88357640812504,687.9642897904279,232.30136751286454,698.3237818086791,10.47962116989217,28,154
170.75,233.84740052240278,688.2116585542042,232.26480603985078,698.5710938760981,10.479623346509499,28,154
171.0,233.81122463668052,688.4590273179805,232.22821179650904,698.8184010947766,10.479625694628561,28,155
171.25,233.77504875095826,688.7063960817568,232.19158937232007,699.0657041437803,10.479628196062224,28,155
171.5,233.73887286523603,688.9537648455331,232.1549669481311,699.313007192784,10.479630716934437,28,155
171.75,233.70269697951377,689.2011336093094,232.1183445239421,699.5603102417878,10.479633257245288,28,155
172.0,233.66652109378674,689.4485023730849,232.08172209975314,699.8076132907914,10.479635816994609,29,155
172.25,233.63034520798945,689.6958711368503,232.04504462048482,700.0549081804612,10.479638659020898,29,156
172.5,233.5941693221922,689.9432399006156,232.00836611491277,700.3022029180295,10.479641530527953,29,156
172.75,233.5579934363949,690.1906086643809,231.97168760934076,700.5494976555979,10.479644426663643,29,156
173.0,233.52181755059763,690.4379774281463,231.93500910376872,700.7967923931662,10.479647347427743,29,156
173.25,233.48564166480034,690.6853461919115,231.898331066888,701.0440872002494,10.479650290542336,29,157
173.5,233.44946577900305,690.9327149556768,231.86165366360024,701.2913821013049,10.479653255128891,29,157
173.75,233.41328989320579,691.1800837194422,231.82497626031247,701.5386770023604,10.479656244235867,29,157
174.0,233.3771140074085,691.4274524832075,231.7882988570247,701.7859719034159,10.479659257863457,29,157
174.25,233.34093812161123,691.6748212469728,231.75162145373693,702.0332668044715,10.47966229601165,29,157
174.5,233.30476223581394,691.9221900107382,231.7148164792079,702.2805427461641,10.479665972751945,29,158
174.75,233.26858635001665,692.1695587745035,231.6779922550812,702.527815827023,10.479669782054895,29,158
175.0,233.23241046421938,692.4169275382687,231.6411680309545,702.7750889078819,10.479673632340353,29,158
175.25,233.1962345784221,692.6642963020341,231.60434380682779,703.0223619887408,10.47967752360816,29,158
175.5,233.16005869262483,692.9116650657994,231.56751622497433,703.2696345694883,10.47968147181102,29,159
175.75,233.12388280682754,693.1590338295647,231.53068125644623,703.5169060500385,10.479685496988973,29,159
176.0,233.08770692103025,693.4064025933301,231.4938462879181,703.7641775305889,10.479689564519127,29,159
176.25,233.05153103523298,693.6537713570954,231.45701131939,704.0114490111391,10.479693674401428,29,159
176.5,233.0153551494357,693.9011401208606,231.4201763508619,704.2587204916895,10.479697826635935,29,159
176.75,232.9791792636384,694.148508884626,231.38283436859814,704.5059157414718,10.479703899545827,29,160
177.0,232.94300337784114,694.3958776483913,231.3453287417173,704.7530863868815,10.479710735300392,29,160
177.25,232.90626910830062,694.6431626381352,231.30782311483648,705.0002570322913,10.479715353170674,30,160
177.5,232.86826102187308,694.8902565177966,231.27031748795565,705.247427677701,10.479714594069053,30,160
177.75,232.83025293544554,695.137350397458,231.23267721416173,705.494577702787,10.47971400561517,30,161
178.0,232.792244849018,695.3844442771193,231.19449349956056,705.7416445033475,10.479714018086304,30,161
178.25,232.75423676259047,695.6315381567807,231.1563097849594,705.9887113039082,10.479714033570737,30,161
178.5,232.71622867616293,695.8786320364421,231.11812607035824,706.2357781044687,10.47971405206836,30,161
178.75,232.6782205897354,696.1257259161035,231.07994235575708,706.4828449050294,10.479714073579396,30,161
179.0,232.64021250330785,696.3728197957649,231.04120446912222,706.7298250657703,10.47971301402428,30,162
179.25,232.6022044168803,696.6199136754263,231.00215597122926,706.9767566652313,10.479711434190444,30,162
179.5,232.56419633045277,696.8670075550876,230.9631074733363,707.2236882646921,10.479709960159953,30,162
179.75,232.52618824402524,697.114101434749,230.92405897544336,707.470619864153,10.479708591932852,30,162
180.0,232.4881801575977,697.3611953144105,230.88494092945677,707.717540343471,10.479706979853828,30,163
180.25,232.45017207117016,697.6082891940719,230.84504656798745,707.9643366966105,10.479701701661407,30,163
180.5,232.4121639847426,697.8553830737333,230.8051522065181,708.21113304975,10.479696771430065,30,163
180.75,232.37415589831505,698.1024769533947,230.76525784504878,708.4579294028895,10.479692189160518,30,163
181.0,232.3361478118875,698.3495708330561,230.72536348357946,708.704725756029,10.479687954853107,30,163
181.25,232.29813972545998,698.5966647127174,230.68504306276503,708.9514525146636,10.479680876178081,30,164
181.5,232.26013163903244,698.8437585923788,230.64433345951315,709.1981157024381,10.479671508190265,30,164
181.75,232.2221235526049,699.0908524720402,230.60362385626127,709.4447788902125,10.47966285430939,30,164
182.0,232.18411546617736,699.3379463517016,230.56291425300938,709.6914420779871,10.479654914537448,30,164
182.25,232.14610737974982,699.585040231363,230.52220464975747,709.9381052657616,10.479647688875955,30,164
182.5,232.10809929332228,699.8321341110244,230.4810450060199,710.184693742145,10.479637234643983,30,165
182.75,232.07009120689474,700.0792279906857,230.43987013374797,710.4312796904335,10.479627624185074,30,165
183.0,232.0320831204672,700.3263218703471,230.39869526147604,710.6778656387221,10.479618995291906,30,165
183.25,231.99407503403967,700.5734157500085,230.35752038920407,710.9244515870107,10.479611347966909,30,165
183.5,231.95606694761213,700.8205096296699,230.31613276674352,711.1710017844441,10.479602662487899,30,166
183.75,231.9180588611846,701.0676035093313,230.27444868563927,711.41750216453,10.479592386254314,30,166
184.0,231.88005077475702,701.3146973889927,230.232764604535,711.6640025446159,10.47958343307655,30,166
184.25,231.84204268832949,701.5617912686541,230.1910805234307,711.9105029247017,10.479575802958006,30,166
184.5,231.80403460190195,701.8088851483154,230.14939644232643,712.1570033047876,10.479569495901679,30,166
184.75,231.7660265154744,702.0559790279768,230.10717738521302,712.4034125403833,10.479559185893365,30,167
185.0,231.72801842904687,702.3030729076382,230.06488597695753,712.64980944943,10.479549924421447,30,167
185.25,231.69001034261933,702.5501667872996,230.02259456870206,712.8962063584768,10.479542460025208,30,167
185.5,231.6520022561918,702.797260666961,229.9803031604466,713.1426032675234,10.479536792708268,30,167
185.75,231.61399416976425,703.0443545466225,229.93777635670958,713.3889594515505,10.479530370959504,30,168
186.0,231.57598608333672,703.2914484262838,229.8948306656137,713.6352431652148,10.479521608340551,30,168
186.25,231.53797799690918,703.5385423059452,229.85188497451782,713.8815268788792,10.479515234785822,30,168
186.5,231.49996991030068,703.7856361855787,229.80893928342192,714.1278105925435,10.479511250297845,31,168
186.75,231.46196182069667,704.0327300647515,229.76599359232603,714.3740943062078,10.479509654850913,31,168
187.0,231.4239537310927,704.2798239439243,229.7225196539319,714.6202852293821,10.479504640725018,31,169
187.25,231.3859456414887,704.526917823097,229.67896119185326,714.8664613053548,10.479501673877284,31,169
187.5,231.34793755188468,704.7740117022698,229.63540272977463,715.1126373813277,10.479501727115343,31,169
187.75,231.3099294622807,705.0211055814426,229.591844267696,715.3588134573004,10.479504800438924,31,169
188.0,231.2719213726767,705.2681994606154,229.54804518932372,715.6049466511615,10.479508174375125,31,170
188.25,231.2339132830727,705.5152933397883,229.50387708670934,715.8510140783262,10.479510886762341,31,170
188.5,231.19590519346872,705.7623872189611,229.45970898409496,716.0970815054909,10.479517320634395,31,170
188.75,231.1578971038647,706.0094810981338,229.41554088148058,716.3431489326556,10.47952747598431,31,170
189.0,231.1198890142607,706.2565749773066,229.3713727788662,716.5892163598203,10.479541352801272,31,170
189.25,231.08188092465673,706.5036688564794,229.32656416462885,716.835167922822,10.479551988795786,31,171
189.5,231.04387283505272,706.7507627356522,229.28173023242073,717.0811149059765,10.479566904931472,31,171
189.75,231.00586474544872,706.997856614825,229.2368963002126,717.3270618891308,10.479586392553355,31,171
190.0,230.96785665584474,707.2449504939977,229.1920623680045,717.5730088722853,10.479610451636152,31,171
190.25,230.92984856624074,707.4920443731705,229.14668908662097,717.8188564603297,10.479632894966052,31,172
190.5,230.89184047663673,707.7391382523433,229.1009055434532,718.0646284424087,10.479656272990681,31,172
190.75,230.85383238703275,707.9862321315161,229.05512200028542,718.3104004244876,10.479685586743122,31,172
191.0,230.81582429742875,708.2333260106889,229.00933845711765,718.5561724065665,10.47972083617344,31,172
191.25,230.77781620782474,708.4804198898617,228.96337421088484,718.801910409084,10.479759839741401,31,173
191.5,230.73980811822076,708.7275137690344,228.9167568820572,719.047525605383,10.479797713317417,31,173
191.75,230.70180003143358,708.9746076486405,228.8701395532296,719.293140801682,10.479842867993318,32,173
192.0,230.66379194714506,709.2217015286309,228.82352222440196,719.538755997981,10.479895303674613,32,173
192.25,230.62578386285657,709.4687954086213,228.77690489557432,719.78437119428,10.479955020195748,32,173
192.5,230.58777577856804,709.7158892886117,228.72952954285674,720.0298411890974,10.480013496082309,32,174
192.75,230.54976769427955,709.9629831686021,228.68208089358401,720.2752971437659,10.480079842627639,32,174
193.0,230.51175960999103,710.2100770485926,228.63463224431126,720.5207530984343,10.480154948843255,32,174
193.25,230.47375152570254,710.457170928583,228.58718359503854,720.7662090531027,10.480238814540943,32,174
193.5,230.43574344141402,710.7042648085734,228.53930945637296,721.0115821750427,10.480326958293736,32,175
193.75,230.3977353571255,710.9513586885638,228.49121368463773,721.2569121502621,10.480422560163667,32,175
194.0,230.359727272837,711.1984525685542,228.4431179129025,721.5022421254816,10.480528167608504,32,175
194.25,230.32171918854849,711.4455464485446,228.39502214116726,721.7475721007011,10.48064378032555,32,175
194.5,230.27847660848755,711.6917680664293,228.34653771796528,721.992825182893,10.480656734831024,33,176
194.75,230.2343057202756,711.9378349935743,228.2975917979061,722.2379869599088,10.480648422053115,33,176
195.0,230.19013483206362,712.1839019207192,228.24864587784694,722.4831487369246,10.480642362969066,33,176
195.25,230.14596394385168,712.4299688478642,228.19969995778777,722.7283105139404,10.48063855758279,33,176
195.5,230.10179305563972,712.6760357750092,228.150411562306,722.973403122422,10.480632806280852,33,177
195.75,230.05762216742775,712.9221027021541,228.10037315374186,723.2183442534482,10.480620868258201,33,177
196.0,230.01345127921581,713.1681696292991,228.0503347451777,723.4632853844744,10.48061233605519,33,177
196.25,229.96928039100385,713.414236556444,228.00029633661356,723.7082265155004,10.480607209680015,33,177
196.5,229.92510950279188,713.660303483589,227.94999610567282,723.9531135124329,10.480601663136898,33,178
196.75,229.88093861457992,713.906370410734,227.8987966542501,724.1978145875715,10.480587292507218,33,178
197.0,229.83676772636798,714.152437337879,227.84759720282736,724.4425156627101,10.480577813407168,33,178
197.25,229.79259683815602,714.3985042650239,227.7963977514046,724.6872167378488,10.480573225850225,33,178
197.5,229.74842594994405,714.6445711921689,227.74499732672186,724.9318753198335,10.480570235603153,33,179
197.75,229.7042550617321,714.8906381193138,227.69276528918323,725.1763580682117,10.480559430308286,33,179
198.0,229.66008417352015,715.1367050464588,227.64053325164457,725.4208408165899,10.480555064715743,33,179
198.25,229.61591328530818,715.3827719736038,227.5883012141059,725.665323564968,10.48055713883346,33,179
198.5,229.57174239709624,715.6288389007487,227.53606917656725,725.9098063133463,10.480565652657843,33,179
198.75,229.52757150888428,715.8749058278937,227.4831219548771,726.1541337480184,10.480567761946395,33,180
199.0,229.4834006206723,716.1209727550387,227.429244876399,726.3982592493792,10.480561698138356,33,180
199.25,229.43922973246035,716.3670396821836,227.3753677979209,726.64238475074,10.480564982993355,33,180
199.5,229.3950588442484,716.6131066093286,227.3214907194428,726.8865102521008,10.480577616502604,33,180
199.75,229.35088795603644,716.8591735364736,227.2676136409647,727.1306357534617,10.480599598632296,33,180
200.0,229.30671706782448,717.1052404636185,227.21259888247027,727.3745065134209,10.480608578506041,33,181
200.25,229.25955265065036,717.350743004489,227.15722522421308,727.6182969110398,10.480574594547623,34,181
200.5,229.21109137473732,717.5960010415374,227.10185156595585,727.8620873086588,10.480525741341761,34,181
200.75,229.16263009882425,717.841259078586,227.04647790769866,728.1058777062777,10.480481652479666,34,181
201.0,229.11416882291118,718.0865171156345,226.99084911355177,728.3496092883097,10.48043641901335,34,182
201.25,229.0657075469981,718.3317751526829,226.93390588211284,728.5930378576955,10.480366913409627,34,182
201.5,229.01724627108507,718.5770331897314,226.87696265067393,728.8364664270815,10.480304591348672,34,182
201.75,228.968784995172,718.82229122678,226.820019419235,729.0798949964675,10.480249452958637,34,182
202.0,228.92032371925893,719.0675492638284,226.76307618779606,729.3233235658535,10.480201498353019,34,182
202.25,228.8718624433459,719.3128073008769,226.70503701699113,729.5664914158214,10.480132172704785,34,183
202.5,228.82340116743282,719.5580653379253,226.64626259477987,729.8094843525371,10.480053634293915,34,183
202.75,228.77493989151975,719.8033233749738,226.5874881725686,730.0524772892528,10.479985733831993,34,183
203.0,228.72647861560668,720.0485814120224,226.52871375035735,730.2954702259686,10.479928471526016,34,183
203.25,228.67801733969364,720.2938394490708,226.46985339592592,730.5384419942385,10.479879260326069,34,184
203.5,228.62955606378057,720.5390974861193,226.40903466296845,730.78093133776,10.479784155032819,34,184
203.75,228.5810947878675,720.7843555231678,226.34821593001098,731.0234206812813,10.479704352029973,34,184
204.0,228.53263351195443,721.0296135602163,226.28739719705354,731.2659100248028,10.479639851667445,34,184
204.25,228.4841722360414,721.2748715972648,226.22657846409606,731.5083993683241,10.479590654227358,34,184
204.5,228.43571096012832,721.5201296343133,226.16435168973723,731.7505267294291,10.479508464567656,34,185
204.75,228.38724968421525,721.7653876713617,226.10067960438204,731.9922825267671,10.479397936594694,34,185
205.0,228.3387884083022,722.0106457084103,226.03700751902684,732.2340383241051,10.479310656568812,34,185
205.25,228.29032713238914,722.2559037454588,225.97333543367162,732.4757941214431,10.479246625071,34,185
205.5,228.24186585647607,722.5011617825072,225.90966334831643,732.717549918781,10.479205842527422,34,185
205.75,228.1934038197059,722.7464196692143,225.84374910383474,732.9587035373128,10.479103925739034,35,186
206.0,228.1449417002792,722.9916775395889,225.77773308939913,733.1998298233913,10.4790290416968,35,186
206.25,228.0964795808525,723.2369354099635,225.71171707496353,733.4409561094699,10.478985191584554,35,186
206.5,228.04801746142581,723.482193280338,225.64570106052793,733.6820823955484,10.478972375791882,35,186
206.75,227.9995553419991,723.7274511507126,225.5785254274336,733.9228842936528,10.478942829283199,35,187
207.0,227.9510932225724,723.9727090210872,225.50984607955314,734.163265547445,10.478889727933643,35,187
207.25,227.9026311031457,724.2179668914617,225.44116673167267,734.4036468012373,10.478877901590252,35,187
207.5,227.854168983719,724.4632247618364,225.37248738379222,734.6440280550295,10.478907350392337,35,187
207.75,227.80570686429232,724.7084826322109,225.30380803591174,734.8844093088217,10.478978073992247,35,187
208.0,227.7572447448656,724.9537405025856,225.23247427360826,735.1240152313812,10.478976762628733,35,188
208.25,227.70878262543891,725.1989983729601,225.1609682619697,735.363570841417,10.479021495216589,35,188
208.5,227.6603205060122,725.4442562433346,225.08946225033117,735.6031264514526,10.479120004856785,35,188
208.75,227.6118583865855,725.6895141137093,225.01795623869262,735.8426820614882,10.479272290032757,35,188
209.0,227.56339626715882,725.9347719840838,224.94512688804463,736.0818342662714,10.479418280620376,35,189
209.25,227.5149341477321,726.1800298544584,224.87083960120665,736.3205420353412,10.479562169365526,35,189
209.5,227.46647202830542,726.425287724833,224.79655231436865,736.5592498044109,10.47977379093613,35,189
209.75,227.4180099088787,726.6705455952075,224.72226502753068,736.7979575734806,10.480053141229014,35,189
210.0,227.369547789452,726.9158034655821,224.64780959984424,737.0366117958462,10.480392169700098,35,190
210.25,227.32108567002533,727.1610613359567,224.57037655647787,737.274317756636,10.480665821299972,35,190
210.5,227.2726235505986,727.4063192063313,224.4929435131115,737.5120237174259,10.481024986916204,35,190
210.75,227.22416143117192,727.6515770767058,224.41551046974513,737.7497296782158,10.481469657758176,35,190
211.0,227.1756993117452,727.8968349470804,224.33807742637876,737.9874356390055,10.481999822943658,35,190
211.25,227.12723719231852,728.142092817455,224.25849095005879,738.2244241100038,10.48251445480465,35,191
211.5,227.07877507289183,728.3873506878296,224.1778773423007,738.4610703570568,10.483083306810268,35,191
211.75,227.0303129534651,728.6326085582042,224.09726373454257,738.6977166041096,10.483757804164096,35,191
212.0,226.98185083403843,728.8778664285787,224.01665012678447,738.9343628511625,10.484537926477254,35,191
212.25,226.93338871461174,729.1231242989533,223.93474314082638,739.1705573094553,10.485360526834919,35,192
212.5,226.88492659518502,729.3683821693279,223.85047704401939,739.4059277088876,10.486191135836878,35,192
212.75,226.82588388705426,729.6112527900568,223.7662109472124,739.6412981083198,10.486343861671221,36,192
213.0,226.76433918497472,729.8535588973796,223.6819448504054,739.8766685077521,10.486366439111682,36,192
213.25,226.70279448289514,730.0958650047024,223.5973578434993,740.1119212678202,10.4864255009628,36,193
213.5,226.6412497808156,730.3381711120253,223.50953723264192,740.3459886519398,10.486373796342058,36,193
213.75,226.57970507873603,730.580477219348,223.42171662178453,740.5800560360595,10.486394404458778,36,193
214.0,226.51816037665648,730.8227833266709,223.33389601092713,740.8141234201793,10.486487324886326,36,193
214.25,226.45661567457694,731.0650894339938,223.24607540006974,741.0481908042989,10.48665255570245,36,193
214.5,226.39507097249736,731.3073955413165,223.1545637176857,741.2808357992976,10.486677159520328,36,194
214.75,226.33352627041782,731.5497016486394,223.0625995234735,741.5133064146082,10.486771749032828,36,194
215.0,226.27198156833825,731.7920077559622,222.9706353292613,741.7457770299188,10.486963800329905,36,194
215.25,226.2104368662587,732.034313863285,222.8786711350491,741.9782476452295,10.487253308057404,36,194
215.5,226.14889216417916,732.2766199706078,222.7838770302706,742.2095723881839,10.487462542544032,36,195
215.75,226.0873474620996,732.5189260779306,222.68819006164372,742.4405355974511,10.487736004062757,36,195
216.0,226.02580276002004,732.7612321852534,222.59250309301686,742.6714988067183,10.488132870628828,36,195
216.25,225.9642580579405,733.0035382925763,222.49681612439,742.9024620159855,10.488653128234251,36,195
216.5,225.90271335586093,733.245844399899,222.39806528079114,743.132121731741,10.489091362562444,36,196
216.75,225.84116865378138,733.4881505072219,222.29801944344212,743.3612305059709,10.489595558858516,36,196
217.0,225.7796239517018,733.7304566145448,222.19797360609306,743.5903392802007,10.49025764119748,36,196
217.25,225.71807924962226,733.9727627218675,222.09792776874403,743.8194480544307,10.491077579687422,36,196
217.5,225.6482881697455,734.2128003240399,221.9975338447227,744.048399995292,10.49128343124936,37,197
217.75,225.57723957232602,734.4524919943264,221.89219950492378,744.2751259904031,10.491122862651219,37,197
